men,women,total,year,municipality,mun
31800,30400,30700,2018, Trelleborg,SE1287
31500,30600,30800,2018, Kristianstad,SE1290
31700,30600,30900,2018, Simrishamn,SE1291
31600,30700,30900,2018, Ängelholm,SE1292
31600,29800,30100,2018, Hässleholm,SE1293
30500,29800,29900,2018, Hylte,SE1315
31800,30200,30600,2018, Halmstad,SE1380
31300,29600,29900,2018, Laholm,SE1381
32000,30300,30600,2018, Falkenberg,SE1382
33100,31000,31400,2018, Varberg,SE1383
31400,31300,31400,2018, Kungsbacka,SE1384
32400,31900,32000,2018, Härryda,SE1401
31900,31400,31500,2018, Partille,SE1402
32500,31100,31400,2018, Öckerö,SE1407
32500,31100,31400,2018, Stenungsund,SE1415
31700,30900,31000,2018, Tjörn,SE1419
32000,30700,30900,2018, Orust,SE1421
32200,30800,31100,2018, Sotenäs,SE1427
30700,29700,29900,2018, Munkedal,SE1430
31100,30700,30700,2018, Tanum,SE1435
30700,30300,30400,2018, Dals-Ed,SE1438
32700,30700,31000,2018, Färgelanda,SE1439
31700,30400,30700,2018, Ale,SE1440
32600,31800,32000,2018, Lerum,SE1441
32300,29600,30100,2018, Vårgårda,SE1442
30600,30600,30600,2018, Bollebygd,SE1443
30900,30300,30400,2018, Grästorp,SE1444
32500,29300,29700,2018, Essunga,SE1445
30700,29500,29700,2018, Karlsborg,SE1446
29100,30400,30200,2018, Gullspång,SE1447
32400,30700,31000,2018, Tranemo,SE1452
30000,29700,29800,2018, Bengtsfors,SE1460
29900,29900,29900,2018, Mellerud,SE1461
31700,29600,30000,2018, Lilla Edet,SE1462
30300,29300,29500,2018, Mark,SE1463
32400,29500,29900,2018, Svenljunga,SE1465
29800,28800,29000,2018, Herrljunga,SE1466
31500,29400,29800,2018, Vara,SE1470
30800,30000,30100,2018, Götene,SE1471
31400,29500,29800,2018, Tibro,SE1472
30200,29500,29600,2018, Töreboda,SE1473
31600,30900,31000,2018, Göteborg,SE1480
31300,31100,31200,2018, Mölndal,SE1481
32700,31000,31300,2018, Kungälv,SE1482
30700,29600,29800,2018, Lysekil,SE1484
31000,30800,30800,2018, Uddevalla,SE1485
31600,30200,30500,2018, Strömstad,SE1486
29400,30200,30000,2018, Vänersborg,SE1487
29300,29500,29500,2018, Trollhättan,SE1488
30700,30400,30400,2018, Alingsås,SE1489
30500,29800,30000,2018, Borås,SE1490
31200,29200,29600,2018, Ulricehamn,SE1491
31300,29600,30000,2018, Åmål,SE1492
31300,29800,30100,2018, Mariestad,SE1493
31500,30100,30400,2018, Lidköping,SE1494
31200,30000,30200,2018, Skara,SE1495
31300,30400,30600,2018, Skövde,SE1496
29700,29000,29100,2018, Hjo,SE1497
30500,29400,29600,2018, Tidaholm,SE1498
30600,29400,29700,2018, Falköping,SE1499
30900,29600,29800,2018, Kil,SE1715
28800,28000,28100,2018, Eda,SE1730
31300,29700,30000,2018, Torsby,SE1737
32300,30600,30900,2018, Storfors,SE1760
30300,29400,29600,2018, Hammarö,SE1761
31800,29000,29500,2018, Munkfors,SE1762
29700,28900,29000,2018, Forshaga,SE1763
30800,28700,29100,2018, Grums,SE1764
30300,29300,29500,2018, Årjäng,SE1765
30100,29200,29400,2018, Sunne,SE1766
31500,30200,30500,2018, Karlstad,SE1780
29600,29100,29200,2018, Kristinehamn,SE1781
29500,29100,29200,2018, Filipstad,SE1782
29500,28400,28600,2018, Hagfors,SE1783
29800,29100,29200,2018, Arvika,SE1784
30600,29000,29300,2018, Säffle,SE1785
30400,29000,29200,2018, Lekeberg,SE1814
31000,29200,29400,2018, Laxå,SE1860
29600,28300,28600,2018, Hallsberg,SE1861
30200,29800,29900,2018, Degerfors,SE1862
27000,28200,28000,2018, Hällefors,SE1863
29700,30000,29900,2018, Ljusnarsberg,SE1864
29400,29200,29200,2018, Örebro,SE1880
29500,28300,28600,2018, Kumla,SE1881
29400,29200,29200,2018, Askersund,SE1882
30100,29400,29500,2018, Karlskoga,SE1883
30500,29400,29500,2018, Nora,SE1884
30300,29300,29500,2018, Lindesberg,SE1885
29900,29000,29200,2018, Skinnskatteberg,SE1904
29400,28900,29000,2018, Surahammar,SE1907
30500,29000,29300,2018, Kungsör,SE1960
29300,29200,29200,2018, Hallstahammar,SE1961
27600,28600,28400,2018, Norberg,SE1962
31100,30200,30400,2018, Västerås,SE1980
30000,29100,29300,2018, Sala,SE1981
27800,28800,28600,2018, Fagersta,SE1982
30800,29500,29800,2018, Köping,SE1983
29100,29100,29100,2018, Arboga,SE1984
28800,28300,28400,2018, Vansbro,SE2021
28400,28000,28000,2018, Malung-Sälen,SE2023
29800,29500,29500,2018, Gagnef,SE2026
30800,29900,30200,2018, Leksand,SE2029
29900,29200,29300,2018, Rättvik,SE2031
30300,29700,29900,2018, Orsa,SE2034
31900,30000,30300,2018, Älvdalen,SE2039
30100,28900,29100,2018, Smedjebacken,SE2061
30500,30000,30100,2018, Mora,SE2062
28900,29100,29000,2018, Falun,SE2080
28500,28700,28700,2018, Borlänge,SE2081
29300,29000,29100,2018, Säter,SE2082
28700,29100,29000,2018, Hedemora,SE2083
29400,28600,28800,2018, Avesta,SE2084
29100,28600,28700,2018, Ludvika,SE2085
31200,27700,28300,2018, Ockelbo,SE2101
28900,28000,28100,2018, Hofors,SE2104
30300,29600,29800,2018, Ovanåker,SE2121
29100,28500,28600,2018, Nordanstig,SE2132
29800,28600,28800,2018, Ljusdal,SE2161
31100,31100,31100,2018, Gävle,SE2180
30600,29600,29800,2018, Sandviken,SE2181
28700,28700,28700,2018, Söderhamn,SE2182
29400,28800,28900,2018, Bollnäs,SE2183
28900,29100,29100,2018, Hudiksvall,SE2184
29300,29600,29600,2018, Ånge,SE2260
29500,29000,29100,2018, Timrå,SE2262
29100,30000,29700,2018, Härnösand,SE2280
29700,29400,29500,2018, Sundsvall,SE2281
30000,29100,29400,2018, Kramfors,SE2282
29400,28400,28700,2018, Sollefteå,SE2283
29300,29400,29400,2018, Örnsköldsvik,SE2284
29300,28700,28800,2018, Ragunda,SE2303
29800,29600,29600,2018, Bräcke,SE2305
29400,29600,29600,2018, Krokom,SE2309
28500,28800,28700,2018, Strömsund,SE2313
30400,30300,30300,2018, Åre,SE2321
30000,29900,29900,2018, Berg,SE2326
30300,29800,29900,2018, Härjedalen,SE2361
28600,29200,29100,2018, Östersund,SE2380
30000,29000,29200,2018, Nordmaling,SE2401
26800,27900,27600,2018, Bjurholm,SE2403
30000,29100,29300,2018, Vindeln,SE2404
28200,28700,28600,2018, Robertsfors,SE2409
27400,27900,27800,2018, Norsjö,SE2417
29400,28400,28700,2018, Malå,SE2418
29000,28500,28700,2018, Storuman,SE2421
30000,29400,29500,2018, Sorsele,SE2422
28800,28000,28100,2018, Dorotea,SE2425
30300,29500,29800,2018, Vännäs,SE2460
29100,28600,28700,2018, Vilhelmina,SE2462
27600,27900,27800,2018, Åsele,SE2463
29200,29400,29400,2018, Umeå,SE2480
27800,28100,28000,2018, Lycksele,SE2481
30200,29300,29600,2018, Skellefteå,SE2482
30000,29600,29700,2018, Arvidsjaur,SE2505
29200,29500,29400,2018, Arjeplog,SE2506
28600,28900,28900,2018, Jokkmokk,SE2510
29300,29600,29500,2018, Överkalix,SE2513
30400,29100,29400,2018, Kalix,SE2514
29700,29600,29600,2018, Övertorneå,SE2518
30200,29600,29700,2018, Pajala,SE2521
30300,29500,29700,2018, Gällivare,SE2523
30200,29200,29400,2018, Älvsbyn,SE2560
30200,29800,29900,2018, Luleå,SE2580
31600,30100,30400,2018, Piteå,SE2581
30400,30700,30600,2018, Boden,SE2582
31100,29600,29900,2018, Haparanda,SE2583
28800,29900,29700,2018, Kiruna,SE2584
34300,33900,34100,2018, Local federation,SE3000
32000,31200,31400,2019, Sweden,SE00
34900,34100,34300,2019, Upplands Väsby,SE0114
34800,33400,33800,2019, Vallentuna,SE0115
33200,33900,33700,2019, Österåker,SE0117
33500,33400,33400,2019, Värmdö,SE0120
32900,32200,32300,2019, Järfälla,SE0123
33200,33700,33600,2019, Ekerö,SE0125
33700,33300,33400,2019, Huddinge,SE0126
34500,32600,33000,2019, Botkyrka,SE0127
35300,33000,33500,2019, Salem,SE0128
35100,33500,33900,2019, Haninge,SE0136
34000,33700,33800,2019, Tyresö,SE0138
34400,32700,33100,2019, Upplands-Bro,SE0139
34300,32900,33200,2019, Nykvarn,SE0140
35200,36100,35800,2019, Täby,SE0160
35000,34900,34900,2019, Danderyd,SE0162
36300,37100,36900,2019, Sollentuna,SE0163
33900,34100,34100,2019, Stockholm,SE0180
33400,31600,31900,2019, Södertälje,SE0181
35600,35600,35600,2019, Nacka,SE0182
34400,33200,33500,2019, Sundbyberg,SE0183
34900,34100,34300,2019, Solna,SE0184
33300,34100,33900,2019, Lidingö,SE0186
33400,33800,33800,2019, Vaxholm,SE0187
35900,32600,33500,2019, Norrtälje,SE0188
33400,32100,32400,2019, Sigtuna,SE0191
34600,32400,32900,2019, Nynäshamn,SE0192
33100,31800,32100,2019, Håbo,SE0305
29300,29700,29600,2019, Älvkarleby,SE0319
31900,32100,32000,2019, Knivsta,SE0330
31100,30500,30600,2019, Heby,SE0331
30600,29500,29700,2019, Tierp,SE0360
31200,31000,31100,2019, Uppsala,SE0380
31700,30700,30900,2019, Enköping,SE0381
31200,29800,30000,2019, Östhammar,SE0382
29500,29300,29400,2019, Vingåker,SE0428
32000,31000,31200,2019, Gnesta,SE0461
31300,30400,30600,2019, Nyköping,SE0480
29400,30300,30100,2019, Oxelösund,SE0481
31400,30700,30900,2019, Flen,SE0482
30500,30600,30600,2019, Katrineholm,SE0483
31300,30800,30900,2019, Eskilstuna,SE0484
31800,30800,31000,2019, Strängnäs,SE0486
34800,31400,31900,2019, Trosa,SE0488
34200,30400,31000,2019, Ödeshög,SE0509
31800,30100,30500,2019, Ydre,SE0512
30700,30100,30200,2019, Kinda,SE0513
33100,30800,31200,2019, Boxholm,SE0560
31400,30300,30500,2019, Åtvidaberg,SE0561
30000,29400,29500,2019, Finspång,SE0562
32800,31200,31500,2019, Valdemarsvik,SE0563
31600,31000,31100,2019, Linköping,SE0580
30200,29600,29700,2019, Norrköping,SE0581
32300,31000,31300,2019, Söderköping,SE0582
32200,30800,31100,2019, Motala,SE0583
31800,31300,31400,2019, Vadstena,SE0584
32700,30400,30900,2019, Mjölby,SE0586
32400,30700,31000,2019, Aneby,SE0604
33800,31700,32100,2019, Gnosjö,SE0617
31100,29400,29800,2019, Mullsjö,SE0642
32700,31300,31600,2019, Habo,SE0643
32700,31200,31500,2019, Gislaved,SE0662
32800,31100,31400,2019, Vaggeryd,SE0665
31200,30400,30600,2019, Jönköping,SE0680
33100,31600,31900,2019, Nässjö,SE0682
33400,31200,31700,2019, Värnamo,SE0683
32100,30500,30800,2019, Sävsjö,SE0684
32100,30400,30800,2019, Vetlanda,SE0685
30800,30500,30500,2019, Eksjö,SE0686
31500,30400,30700,2019, Tranås,SE0687
31500,30800,30900,2019, Uppvidinge,SE0760
30400,30300,30300,2019, Lessebo,SE0761
30800,29700,29900,2019, Tingsryd,SE0763
32000,30000,30400,2019, Alvesta,SE0764
32400,31000,31300,2019, Älmhult,SE0765
33500,30800,31400,2019, Markaryd,SE0767
31200,30800,30900,2019, Växjö,SE0780
31900,30200,30600,2019, Ljungby,SE0781
29800,29400,29500,2019, Högsby,SE0821
33400,31400,31800,2019, Torsås,SE0834
30900,30500,30600,2019, Mörbylånga,SE0840
31000,29700,30000,2019, Hultsfred,SE0860
31400,30600,30800,2019, Mönsterås,SE0861
32300,30600,30900,2019, Emmaboda,SE0862
32300,31400,31600,2019, Kalmar,SE0880
30600,30400,30400,2019, Nybro,SE0881
32800,30700,31200,2019, Oskarshamn,SE0882
30200,29400,29600,2019, Västervik,SE0883
30000,29600,29700,2019, Vimmerby,SE0884
30700,30500,30600,2019, Borgholm,SE0885
34000,32000,32500,2019, Gotland,SE0980
30800,29700,29900,2019, Olofström,SE1060
30200,30400,30400,2019, Karlskrona,SE1080
30100,30200,30100,2019, Ronneby,SE1081
31100,30400,30500,2019, Karlshamn,SE1082
31000,30200,30400,2019, Sölvesborg,SE1083
31600,30400,30700,2019, Svalöv,SE1214
33100,32800,32900,2019, Staffanstorp,SE1230
31900,30800,31000,2019, Burlöv,SE1231
33500,34000,33900,2019, Vellinge,SE1233
30900,30800,30800,2019, Östra Göinge,SE1256
32300,29900,30400,2019, Örkelljunga,SE1257
32100,30400,30700,2019, Bjuv,SE1260
32600,31500,31700,2019, Kävlinge,SE1261
32800,32500,32500,2019, Lomma,SE1262
34100,32400,32800,2019, Svedala,SE1263
32700,30800,31200,2019, Skurup,SE1264
32500,31300,31500,2019, Sjöbo,SE1265
31400,30600,30800,2019, Hörby,SE1266
31300,31300,31300,2019, Höör,SE1267
34500,31800,32400,2019, Tomelilla,SE1270
31700,30900,31100,2019, Bromölla,SE1272
32100,30700,31000,2019, Osby,SE1273
32400,29800,30400,2019, Perstorp,SE1275
33800,31100,31700,2019, Klippan,SE1276
32300,30700,31000,2019, Åstorp,SE1277
31800,31400,31500,2019, Båstad,SE1278
31700,31500,31600,2019, Malmö,SE1280
31100,31100,31100,2019, Lund,SE1281
31600,30700,30900,2019, Landskrona,SE1282
33800,31900,32300,2019, Helsingborg,SE1283
34400,33700,33900,2019, Höganäs,SE1284
31300,31100,31200,2019, Eslöv,SE1285
31500,31700,31600,2019, Ystad,SE1286
32800,31300,31700,2019, Trelleborg,SE1287
32100,31400,31600,2019, Kristianstad,SE1290
31600,31300,31300,2019, Simrishamn,SE1291
32700,31500,31800,2019, Ängelholm,SE1292
32300,30500,30900,2019, Hässleholm,SE1293
31200,30600,30700,2019, Hylte,SE1315
32600,31200,31500,2019, Halmstad,SE1380
31800,30200,30500,2019, Laholm,SE1381
33000,31500,31800,2019, Falkenberg,SE1382
34000,32000,32400,2019, Varberg,SE1383
32300,32100,32200,2019, Kungsbacka,SE1384
33600,32900,33100,2019, Härryda,SE1401
32300,32100,32200,2019, Partille,SE1402
33500,32000,32300,2019, Öckerö,SE1407
33100,31900,32100,2019, Stenungsund,SE1415
32300,31900,32000,2019, Tjörn,SE1419
32700,31600,31800,2019, Orust,SE1421
32200,31600,31700,2019, Sotenäs,SE1427
31400,31000,31100,2019, Munkedal,SE1430
32000,31600,31700,2019, Tanum,SE1435
31700,31100,31200,2019, Dals-Ed,SE1438
32200,31200,31400,2019, Färgelanda,SE1439
32700,31500,31800,2019, Ale,SE1440
33200,32800,32900,2019, Lerum,SE1441
32300,30400,30800,2019, Vårgårda,SE1442
31200,31600,31500,2019, Bollebygd,SE1443
31100,31300,31300,2019, Grästorp,SE1444
31700,30400,30600,2019, Essunga,SE1445
30900,30500,30500,2019, Karlsborg,SE1446
30400,31100,31000,2019, Gullspång,SE1447
33000,31100,31400,2019, Tranemo,SE1452
31400,30800,30900,2019, Bengtsfors,SE1460
30500,30800,30800,2019, Mellerud,SE1461
32000,30800,31000,2019, Lilla Edet,SE1462
30900,30100,30200,2019, Mark,SE1463
32900,30300,30800,2019, Svenljunga,SE1465
30400,29800,29900,2019, Herrljunga,SE1466
32800,30600,31000,2019, Vara,SE1470
30700,30700,30700,2019, Götene,SE1471
32600,30600,30900,2019, Tibro,SE1472
31500,30100,30300,2019, Töreboda,SE1473
32800,32000,32200,2019, Göteborg,SE1480
32100,32200,32200,2019, Mölndal,SE1481
33200,31900,32200,2019, Kungälv,SE1482
31700,30500,30800,2019, Lysekil,SE1484
32200,31600,31700,2019, Uddevalla,SE1485
32500,31100,31400,2019, Strömstad,SE1486
30300,31400,31200,2019, Vänersborg,SE1487
30400,30600,30500,2019, Trollhättan,SE1488
31800,31200,31400,2019, Alingsås,SE1489
31200,30600,30700,2019, Borås,SE1490
31700,30000,30300,2019, Ulricehamn,SE1491
32100,30600,30900,2019, Åmål,SE1492
31600,30600,30900,2019, Mariestad,SE1493
32000,30900,31100,2019, Lidköping,SE1494
31600,30900,31100,2019, Skara,SE1495
32500,31200,31500,2019, Skövde,SE1496
30300,29900,30000,2019, Hjo,SE1497
31500,30400,30600,2019, Tidaholm,SE1498
31200,30300,30500,2019, Falköping,SE1499
31700,30200,30500,2019, Kil,SE1715
30000,28800,28900,2019, Eda,SE1730
31900,30300,30600,2019, Torsby,SE1737
34200,31800,32200,2019, Storfors,SE1760
31000,30300,30500,2019, Hammarö,SE1761
31200,29700,30000,2019, Munkfors,SE1762
30100,29700,29700,2019, Forshaga,SE1763
30900,29500,29800,2019, Grums,SE1764
31500,30100,30300,2019, Årjäng,SE1765
30900,30200,30300,2019, Sunne,SE1766
32000,31000,31300,2019, Karlstad,SE1780
30300,29900,30000,2019, Kristinehamn,SE1781
30500,29800,30000,2019, Filipstad,SE1782
29500,29100,29200,2019, Hagfors,SE1783
30200,30000,30000,2019, Arvika,SE1784
30400,29700,29800,2019, Säffle,SE1785
30800,29800,30000,2019, Lekeberg,SE1814
32400,29800,30200,2019, Laxå,SE1860
30000,29000,29200,2019, Hallsberg,SE1861
31400,30600,30800,2019, Degerfors,SE1862
27400,28900,28600,2019, Hällefors,SE1863
30900,30300,30400,2019, Ljusnarsberg,SE1864
30200,30000,30000,2019, Örebro,SE1880
30100,29500,29600,2019, Kumla,SE1881
29900,30000,30000,2019, Askersund,SE1882
30300,30000,30100,2019, Karlskoga,SE1883
31000,30200,30300,2019, Nora,SE1884
30700,30100,30200,2019, Lindesberg,SE1885
31100,30000,30300,2019, Skinnskatteberg,SE1904
31100,29500,29800,2019, Surahammar,SE1907
30400,29700,29800,2019, Kungsör,SE1960
30600,30200,30300,2019, Hallstahammar,SE1961
27800,29200,28900,2019, Norberg,SE1962
31600,31100,31200,2019, Västerås,SE1980
31200,29800,30100,2019, Sala,SE1981
28300,29400,29200,2019, Fagersta,SE1982
31400,30200,30400,2019, Köping,SE1983
30800,30000,30200,2019, Arboga,SE1984
28700,29100,29000,2019, Vansbro,SE2021
28500,28800,28700,2019, Malung-Sälen,SE2023
30500,30100,30200,2019, Gagnef,SE2026
31100,30600,30700,2019, Leksand,SE2029
30500,29700,29900,2019, Rättvik,SE2031
30400,30600,30600,2019, Orsa,SE2034
31800,30800,30900,2019, Älvdalen,SE2039
30800,29600,29900,2019, Smedjebacken,SE2061
31200,31000,31100,2019, Mora,SE2062
29700,29900,29900,2019, Falun,SE2080
29100,29400,29300,2019, Borlänge,SE2081
29600,29800,29700,2019, Säter,SE2082
28800,29900,29700,2019, Hedemora,SE2083
30000,29300,29400,2019, Avesta,SE2084
29100,29500,29400,2019, Ludvika,SE2085
32000,28900,29400,2019, Ockelbo,SE2101
29700,28700,28900,2019, Hofors,SE2104
31400,30200,30400,2019, Ovanåker,SE2121
30000,29500,29600,2019, Nordanstig,SE2132
29900,29400,29500,2019, Ljusdal,SE2161
31500,31900,31800,2019, Gävle,SE2180
31000,30300,30400,2019, Sandviken,SE2181
29300,29500,29500,2019, Söderhamn,SE2182
29900,29500,29600,2019, Bollnäs,SE2183
29600,29800,29800,2019, Hudiksvall,SE2184
30500,30500,30500,2019, Ånge,SE2260
30700,29900,30100,2019, Timrå,SE2262
30200,30500,30400,2019, Härnösand,SE2280
30100,30000,30000,2019, Sundsvall,SE2281
30200,29700,29800,2019, Kramfors,SE2282
29800,29100,29300,2019, Sollefteå,SE2283
30000,30300,30200,2019, Örnsköldsvik,SE2284
30200,29200,29400,2019, Ragunda,SE2303
30800,30200,30300,2019, Bräcke,SE2305
29900,30400,30300,2019, Krokom,SE2309
29200,29800,29700,2019, Strömsund,SE2313
30600,30700,30700,2019, Åre,SE2321
31200,30900,31000,2019, Berg,SE2326
30000,30500,30400,2019, Härjedalen,SE2361
29700,30200,30000,2019, Östersund,SE2380
31200,29800,30100,2019, Nordmaling,SE2401
28000,28800,28600,2019, Bjurholm,SE2403
30300,29900,30000,2019, Vindeln,SE2404
28900,29500,29400,2019, Robertsfors,SE2409
27400,28700,28500,2019, Norsjö,SE2417
30400,29200,29500,2019, Malå,SE2418
29800,29100,29300,2019, Storuman,SE2421
30600,29500,29800,2019, Sorsele,SE2422
29900,28700,29000,2019, Dorotea,SE2425
30900,30300,30500,2019, Vännäs,SE2460
29400,29400,29400,2019, Vilhelmina,SE2462
27500,28400,28200,2019, Åsele,SE2463
30000,30300,30200,2019, Umeå,SE2480
28300,28800,28600,2019, Lycksele,SE2481
30800,30100,30300,2019, Skellefteå,SE2482
31100,30400,30600,2019, Arvidsjaur,SE2505
30800,30600,30600,2019, Arjeplog,SE2506
29700,29600,29600,2019, Jokkmokk,SE2510
29500,30300,30100,2019, Överkalix,SE2513
31200,29800,30100,2019, Kalix,SE2514
31200,30400,30500,2019, Övertorneå,SE2518
29900,29800,29800,2019, Pajala,SE2521
30900,30400,30500,2019, Gällivare,SE2523
30800,30000,30100,2019, Älvsbyn,SE2560
30700,30700,30700,2019, Luleå,SE2580
32200,30800,31100,2019, Piteå,SE2581
30800,31500,31300,2019, Boden,SE2582
31800,30600,30900,2019, Haparanda,SE2583
28900,30600,30200,2019, Kiruna,SE2584
35100,34900,35000,2019, Local federation,SE3000
32600,32000,32200,2020, Sweden,SE00
36100,34900,35200,2020, Upplands Väsby,SE0114
35900,34500,34800,2020, Vallentuna,SE0115
33900,34800,34600,2020, Österåker,SE0117
33700,34100,34000,2020, Värmdö,SE0120
33600,33400,33400,2020, Järfälla,SE0123
34100,34800,34700,2020, Ekerö,SE0125
34500,34400,34400,2020, Huddinge,SE0126
35500,33700,34100,2020, Botkyrka,SE0127
36400,33800,34300,2020, Salem,SE0128
35800,34400,34800,2020, Haninge,SE0136
34700,34600,34600,2020, Tyresö,SE0138
34200,33700,33900,2020, Upplands-Bro,SE0139
35200,33700,34000,2020, Nykvarn,SE0140
36000,37100,36800,2020, Täby,SE0160
36700,36200,36300,2020, Danderyd,SE0162
37000,38100,37800,2020, Sollentuna,SE0163
34400,34700,34600,2020, Stockholm,SE0180
34300,32600,32900,2020, Södertälje,SE0181
35900,36100,36100,2020, Nacka,SE0182
34900,34000,34200,2020, Sundbyberg,SE0183
35300,35000,35100,2020, Solna,SE0184
33800,34700,34500,2020, Lidingö,SE0186
34500,34800,34700,2020, Vaxholm,SE0187
36500,33400,34200,2020, Norrtälje,SE0188
34600,33500,33800,2020, Sigtuna,SE0191
35100,33100,33500,2020, Nynäshamn,SE0192
33500,32400,32700,2020, Håbo,SE0305
29800,31000,30800,2020, Älvkarleby,SE0319
32500,32400,32400,2020, Knivsta,SE0330
30700,31100,31000,2020, Heby,SE0331
31400,30200,30500,2020, Tierp,SE0360
32100,32000,32100,2020, Uppsala,SE0380
32200,31100,31400,2020, Enköping,SE0381
30900,30500,30600,2020, Östhammar,SE0382
29900,30400,30300,2020, Vingåker,SE0428
33300,31900,32200,2020, Gnesta,SE0461
31900,30900,31200,2020, Nyköping,SE0480
31100,31700,31500,2020, Oxelösund,SE0481
31900,31700,31700,2020, Flen,SE0482
31300,31200,31200,2020, Katrineholm,SE0483
31900,31600,31600,2020, Eskilstuna,SE0484
32400,31900,32000,2020, Strängnäs,SE0486
35200,32000,32500,2020, Trosa,SE0488
34700,30600,31200,2020, Ödeshög,SE0509
30800,31500,31400,2020, Ydre,SE0512
31000,30700,30700,2020, Kinda,SE0513
35000,31800,32300,2020, Boxholm,SE0560
32700,30700,31100,2020, Åtvidaberg,SE0561
30500,30000,30100,2020, Finspång,SE0562
33100,31400,31700,2020, Valdemarsvik,SE0563
32200,31800,31900,2020, Linköping,SE0580
30800,30300,30400,2020, Norrköping,SE0581
32700,31500,31800,2020, Söderköping,SE0582
32600,31500,31800,2020, Motala,SE0583
32900,32000,32100,2020, Vadstena,SE0584
33500,31300,31800,2020, Mjölby,SE0586
32200,31100,31300,2020, Aneby,SE0604
34000,32300,32600,2020, Gnosjö,SE0617
